ID,Num,Gini,Var,GM,ldlPFC,rdlPFC,rvlPFC,rdmPFC,lMTG,lSPL,rSPL
1081,31,0.34,0.32,0.83,0,0,1,0,0,0,0
1081,32,0.25,0.34,0.43,0,0,1,0,0,0,0
1089,1,0.25,0.25,0.87,1,0,0,0,0,0,0
1089,2,0.26,0.31,0.13,1,0,0,0,0,0,0
1089,3,0.25,0.37,0.74,1,0,0,0,0,0,0
1089,4,0.34,0.35,0.56,1,0,0,0,0,0,0
1089,5,0.33,0.51,0.41,1,0,0,0,0,0,0
1089,6,0.27,0.43,0.54,1,0,0,0,0,0,0
1089,7,0.28,0.29,0.58,1,0,0,0,0,0,0
1089,8,0.27,0.38,0.37,0,0,0,0,1,0,0
1089,9,0.17,0.3,0.49,0,0,0,0,1,0,0
1089,10,0.3,0.38,1,0,0,0,0,0,1,0
1089,11,0.31,0.46,0.84,0,0,0,0,0,1,0
1089,12,0.38,0.42,0.52,0,0,0,0,0,1,0
1089,13,0.21,0.35,0.87,0,0,0,0,0,1,0
1089,14,0.19,0.64,0.8,0,0,0,0,0,1,0
1089,15,0.3,0.59,0.79,0,1,0,0,0,0,0
1089,16,0.32,0.66,0.81,0,1,0,0,0,0,0
1089,17,0.3,0.64,0.59,0,1,0,0,0,0,0
1089,18,0.3,0.62,0.81,0,1,0,0,0,0,0
1089,19,0.24,0.34,0.8,0,0,0,1,0,0,0
1089,20,0.24,0.36,0.71,0,0,0,1,0,0,0
1089,21,0.24,0.37,0.57,0,0,0,1,0,0,0
1089,22,0.31,0.4,0.91,0,0,0,1,0,0,0
1089,23,0.34,0.37,0.29,0,0,0,1,0,0,0
1089,24,0.31,0.32,0.77,0,0,0,1,0,0,0
1089,25,0.2,0.3,0.7,0,0,0,1,0,0,0
1089,26,0.2,0.55,0.78,0,0,0,0,0,0,1
1089,27,0.26,0.3,0.86,0,0,0,0,0,0,1
1089,28,0.36,0.54,0.93,0,0,0,0,0,0,1
1089,29,0.2,0.51,0.58,0,0,0,0,0,0,1
1089,30,0.28,0.57,0.69,0,0,1,0,0,0,0
1089,31,0.43,0.27,0.11,0,0,1,0,0,0,0
1089,32,0.31,0.45,0.51,0,0,1,0,0,0,0
1090,1,0.33,0.26,0.95,1,0,0,0,0,0,0
1090,2,0.33,0.5,0.14,1,0,0,0,0,0,0
1090,3,0.28,0.33,0.61,1,0,0,0,0,0,0
1090,4,0.24,0.27,0.49,1,0,0,0,0,0,0
1090,5,0.42,0.63,0.47,1,0,0,0,0,0,0
1090,6,0.39,0.39,0.79,1,0,0,0,0,0,0
1090,7,0.22,0.32,0.55,1,0,0,0,0,0,0
1090,8,0.17,0.37,0.45,0,0,0,0,1,0,0
1090,9,0.22,0.32,0.39,0,0,0,0,1,0,0
1090,10,0.23,0.69,0.98,0,0,0,0,0,1,0
1090,11,0.28,0.51,0.21,0,0,0,0,0,1,0
1090,12,0.27,0.78,0.44,0,0,0,0,0,1,0
1090,13,0.21,0.52,0.9,0,0,0,0,0,1,0
1090,14,0.32,0.56,0.27,0,0,0,0,0,1,0
1090,15,0.25,0.59,0.36,0,1,0,0,0,0,0
1090,16,0.39,0.49,0.57,0,1,0,0,0,0,0
1090,17,0.25,0.86,0.62,0,1,0,0,0,0,0
1090,18,0.4,0.73,0.4,0,1,0,0,0,0,0
1090,19,0.22,0.39,0.64,0,0,0,1,0,0,0
1090,20,0.37,0.46,0.7,0,0,0,1,0,0,0
1090,21,0.32,0.44,0.72,0,0,0,1,0,0,0
1090,22,0.31,0.69,0.66,0,0,0,1,0,0,0
1090,23,0.28,0.63,0.23,0,0,0,1,0,0,0
1090,24,0.23,0.43,0.28,0,0,0,1,0,0,0
1090,25,0.25,0.47,0.66,0,0,0,1,0,0,0
1090,26,0.26,0.53,0.58,0,0,0,0,0,0,1
1090,27,0.28,0.33,0.7,0,0,0,0,0,0,1
1090,28,0.28,0.48,0.92,0,0,0,0,0,0,1
1090,29,0.2,0.57,0.72,0,0,0,0,0,0,1
1090,30,0.29,0.37,0.91,0,0,1,0,0,0,0
1090,31,0.29,0.37,0.5,0,0,1,0,0,0,0
1090,32,0.27,0.53,0.53,0,0,1,0,0,0,0
1091,1,0.27,0.39,0.75,1,0,0,0,0,0,0
1091,2,0.4,0.57,0.63,1,0,0,0,0,0,0
1091,3,0.36,0.4,0.85,1,0,0,0,0,0,0
1091,4,0.23,0.33,0.86,1,0,0,0,0,0,0
1091,5,0.17,0.4,0.75,1,0,0,0,0,0,0
1091,6,0.31,0.3,0.75,1,0,0,0,0,0,0
1091,7,0.23,0.4,0.42,1,0,0,0,0,0,0
1091,8,0.33,0.34,0.64,0,0,0,0,1,0,0
1091,9,0.36,0.36,0.7,0,0,0,0,1,0,0
1091,10,0.25,0.61,1,0,0,0,0,0,1,0
1091,11,0.2,0.75,0.63,0,0,0,0,0,1,0
1091,12,0.21,0.49,0.36,0,0,0,0,0,1,0
1091,13,0.19,0.65,0.2,0,0,0,0,0,1,0
1091,14,0.34,0.49,0.2,0,0,0,0,0,1,0
1091,15,0.33,0.6,0.71,0,1,0,0,0,0,0
1091,16,0.29,0.45,0.46,0,1,0,0,0,0,0
1091,17,0.19,0.63,0.6,0,1,0,0,0,0,0
1091,18,0.28,0.36,0.52,0,1,0,0,0,0,0
1091,19,0.32,0.33,0.43,0,0,0,1,0,0,0
1091,20,0.25,0.4,0.6,0,0,0,1,0,0,0
1091,21,0.31,0.57,0.85,0,0,0,1,0,0,0
1091,22,0.3,0.7,0.37,0,0,0,1,0,0,0
1091,23,0.17,0.5,0.19,0,0,0,1,0,0,0
1091,24,0.22,0.56,0.78,0,0,0,1,0,0,0
1091,25,0.24,0.25,0.72,0,0,0,1,0,0,0
1091,26,0.26,0.68,0.77,0,0,0,0,0,0,1
1091,27,0.24,0.6,0.84,0,0,0,0,0,0,1
1091,28,0.21,0.54,0.77,0,0,0,0,0,0,1
1091,29,0.31,0.6,0.73,0,0,0,0,0,0,1
1091,30,0.32,0.46,0.83,0,0,1,0,0,0,0
1091,31,0.29,0.46,0.58,0,0,1,0,0,0,0
1091,32,0.29,0.43,0.92,0,0,1,0,0,0,0
1098,1,0.3,0.44,0.89,1,0,0,0,0,0,0
1098,2,0.29,0.53,0.23,1,0,0,0,0,0,0
1098,3,0.29,0.21,0.3,1,0,0,0,0,0,0
1098,4,0.26,0.32,0.5,1,0,0,0,0,0,0
1098,5,0.31,0.4,0.75,1,0,0,0,0,0,0
1098,6,0.23,0.3,0.49,1,0,0,0,0,0,0
1098,7,0.37,0.33,0.65,1,0,0,0,0,0,0
1098,8,0.29,0.37,0.46,0,0,0,0,1,0,0
1098,9,0.28,0.41,0.6,0,0,0,0,1,0,0
1098,10,0.3,0.6,1,0,0,0,0,0,1,0
1098,11,0.25,0.56,0.21,0,0,0,0,0,1,0
1098,12,0.15,0.37,0.8,0,0,0,0,0,1,0
1098,13,0.19,0.44,0.58,0,0,0,0,0,1,0
1098,14,0.34,0.54,0.06,0,0,0,0,0,1,0
1098,15,0.34,0.59,0.42,0,1,0,0,0,0,0
1098,16,0.28,0.34,0.68,0,1,0,0,0,0,0
1098,17,0.36,0.44,0.48,0,1,0,0,0,0,0
1098,18,0.23,0.35,0.34,0,1,0,0,0,0,0
1098,19,0.27,0.38,0.66,0,0,0,1,0,0,0
1098,20,0.28,0.46,0.62,0,0,0,1,0,0,0
1098,21,0.23,0.28,0.82,0,0,0,1,0,0,0
1098,22,0.21,0.43,0.79,0,0,0,1,0,0,0
1098,23,0.31,0.47,0.67,0,0,0,1,0,0,0
1098,24,0.25,0.33,0.88,0,0,0,1,0,0,0
1098,25,0.31,0.34,0.86,0,0,0,1,0,0,0
1098,26,0.31,0.3,0.69,0,0,0,0,0,0,1
1098,27,0.29,0.29,0.72,0,0,0,0,0,0,1
1098,28,0.29,0.29,0.8,0,0,0,0,0,0,1
1098,29,0.24,0.52,0.4,0,0,0,0,0,0,1
1098,30,0.24,0.3,0.72,0,0,1,0,0,0,0
1098,31,0.29,0.2,0.26,0,0,1,0,0,0,0
1098,32,0.21,0.44,0.38,0,0,1,0,0,0,0
1105,1,0.19,0.28,0.57,1,0,0,0,0,0,0
1105,2,0.31,0.44,0.09,1,0,0,0,0,0,0
1105,3,0.2,0.19,0.71,1,0,0,0,0,0,0
1105,4,0.24,0.35,0.21,1,0,0,0,0,0,0
1105,5,0.23,0.36,0.41,1,0,0,0,0,0,0
1105,6,0.29,0.38,0.76,1,0,0,0,0,0,0
1105,7,0.29,0.47,0.24,1,0,0,0,0,0,0
1105,8,0.21,0.52,0.26,0,0,0,0,1,0,0
1105,9,0.35,0.41,0.62,0,0,0,0,1,0,0
1105,10,0.18,0.66,0.98,0,0,0,0,0,1,0
1105,11,0.24,0.39,0.95,0,0,0,0,0,1,0
1105,12,0.34,0.59,0.15,0,0,0,0,0,1,0
1105,13,0.31,0.37,0.36,0,0,0,0,0,1,0
1105,14,0.34,0.39,0.79,0,0,0,0,0,1,0
1105,15,0.32,0.49,0.23,0,1,0,0,0,0,0
1105,16,0.27,0.6,0.73,0,1,0,0,0,0,0
1105,17,0.34,0.45,0.41,0,1,0,0,0,0,0
1105,18,0.35,0.47,0.25,0,1,0,0,0,0,0
1105,19,0.18,0.28,0.78,0,0,0,1,0,0,0
1105,20,0.46,0.56,0.78,0,0,0,1,0,0,0
1105,21,0.2,0.54,0.56,0,0,0,1,0,0,0
1105,22,0.29,0.51,0.85,0,0,0,1,0,0,0
1105,23,0.28,0.47,0.35,0,0,0,1,0,0,0
1105,24,0.25,0.43,0.88,0,0,0,1,0,0,0
1105,25,0.21,0.39,0.68,0,0,0,1,0,0,0
1105,26,0.2,0.42,0.75,0,0,0,0,0,0,1
1105,27,0.28,0.61,0.99,0,0,0,0,0,0,1
1105,28,0.3,0.56,0.87,0,0,0,0,0,0,1
1105,29,0.26,0.47,0.24,0,0,0,0,0,0,1
1105,30,0.29,0.3,0.46,0,0,1,0,0,0,0
1105,31,0.42,0.3,0.02,0,0,1,0,0,0,0
1105,32,0.36,0.37,0.82,0,0,1,0,0,0,0
1106,1,0.3,0.35,0.88,1,0,0,0,0,0,0
1106,2,0.29,0.64,0.53,1,0,0,0,0,0,0
1106,3,0.26,0.47,0.28,1,0,0,0,0,0,0
1106,4,0.16,0.54,0.74,1,0,0,0,0,0,0
1106,5,0.39,0.46,0.51,1,0,0,0,0,0,0
1106,6,0.22,0.56,0.52,1,0,0,0,0,0,0
1106,7,0.28,0.63,0.57,1,0,0,0,0,0,0
1106,8,0.33,0.31,0.43,0,0,0,0,1,0,0
1106,9,0.24,0.38,0.64,0,0,0,0,1,0,0
1106,10,0.31,0.73,0.99,0,0,0,0,0,1,0
1106,11,0.32,0.68,0.98,0,0,0,0,0,1,0
1106,12,0.3,0.5,0.37,0,0,0,0,0,1,0
1106,13,0.16,0.46,0.76,0,0,0,0,0,1,0
1106,14,0.4,0.69,0.95,0,0,0,0,0,1,0
1106,15,0.32,0.68,0.68,0,1,0,0,0,0,0
1106,16,0.34,0.68,0.49,0,1,0,0,0,0,0
1106,17,0.21,0.6,0.76,0,1,0,0,0,0,0
1106,18,0.29,0.43,0.47,0,1,0,0,0,0,0
1106,19,0.31,0.5,0.71,0,0,0,1,0,0,0
1106,20,0.24,0.57,0.46,0,0,0,1,0,0,0
1106,21,0.31,0.61,0.39,0,0,0,1,0,0,0
1106,22,0.33,0.6,0.38,0,0,0,1,0,0,0
1106,23,0.29,0.71,0.31,0,0,0,1,0,0,0
1106,24,0.28,0.56,0.81,0,0,0,1,0,0,0
1106,25,0.31,0.57,0.79,0,0,0,1,0,0,0
1106,26,0.29,0.73,0.6,0,0,0,0,0,0,1
1106,27,0.21,0.65,0.8,0,0,0,0,0,0,1
1106,28,0.24,0.7,0.92,0,0,0,0,0,0,1
1106,29,0.22,0.56,0.7,0,0,0,0,0,0,1
1106,30,0.34,0.41,0.24,0,0,1,0,0,0,0
1106,31,0.23,0.41,0.76,0,0,1,0,0,0,0
1106,32,0.31,0.56,0.88,0,0,1,0,0,0,0
1111,1,0.26,0.39,0.34,1,0,0,0,0,0,0
1111,2,0.28,0.35,0.72,1,0,0,0,0,0,0
1111,3,0.2,0.63,0.72,1,0,0,0,0,0,0
1111,4,0.27,0.62,0.23,1,0,0,0,0,0,0
1111,5,0.32,0.29,0.77,1,0,0,0,0,0,0
1111,6,0.2,0.69,0.34,1,0,0,0,0,0,0
1111,7,0.34,0.62,0.65,1,0,0,0,0,0,0
1111,8,0.26,0.32,0.37,0,0,0,0,1,0,0
1111,9,0.28,0.48,0.72,0,0,0,0,1,0,0
1111,10,0.32,0.54,1,0,0,0,0,0,1,0
1111,11,0.21,0.67,0.92,0,0,0,0,0,1,0
1111,12,0.25,0.8,0.41,0,0,0,0,0,1,0
1111,13,0.26,0.51,0.59,0,0,0,0,0,1,0
1111,14,0.25,0.82,0.87,0,0,0,0,0,1,0
1111,15,0.24,0.55,0.74,0,1,0,0,0,0,0
1111,16,0.2,0.53,0.13,0,1,0,0,0,0,0
1111,17,0.34,0.52,0.3,0,1,0,0,0,0,0
1111,18,0.24,0.5,0.89,0,1,0,0,0,0,0
1111,19,0.32,0.42,0.49,0,0,0,1,0,0,0
1111,20,0.35,0.55,0.65,0,0,0,1,0,0,0
1111,21,0.34,0.57,0.95,0,0,0,1,0,0,0
1111,22,0.4,0.59,0.41,0,0,0,1,0,0,0
1111,23,0.22,0.54,0.89,0,0,0,1,0,0,0
1111,24,0.35,0.87,0.71,0,0,0,1,0,0,0
1111,25,0.42,0.42,0.64,0,0,0,1,0,0,0
1111,26,0.27,0.54,0.74,0,0,0,0,0,0,1
1111,27,0.34,0.36,0.75,0,0,0,0,0,0,1
1111,28,0.33,0.45,0.95,0,0,0,0,0,0,1
1111,29,0.29,0.59,0.66,0,0,0,0,0,0,1
1111,30,0.32,0.67,0.73,0,0,1,0,0,0,0
1111,31,0.29,0.71,0.76,0,0,1,0,0,0,0
1111,32,0.24,0.67,0.72,0,0,1,0,0,0,0
1115,1,0.28,0.5,0.93,1,0,0,0,0,0,0
1115,2,0.22,0.38,0.24,1,0,0,0,0,0,0
1115,3,0.26,0.38,0.18,1,0,0,0,0,0,0
1115,4,0.33,0.28,0.66,1,0,0,0,0,0,0
1115,5,0.33,0.42,0.64,1,0,0,0,0,0,0
1115,6,0.36,0.37,0.52,1,0,0,0,0,0,0
1115,7,0.24,0.26,0.73,1,0,0,0,0,0,0
1115,8,0.35,0.34,0.39,0,0,0,0,1,0,0
1115,9,0.37,0.45,0.72,0,0,0,0,1,0,0
1115,10,0.29,0.48,0.88,0,0,0,0,0,1,0
1115,11,0.29,0.31,0.32,0,0,0,0,0,1,0
1115,12,0.34,0.54,0.33,0,0,0,0,0,1,0
1115,13,0.28,0.28,0.8,0,0,0,0,0,1,0
1115,14,0.24,0.35,0.11,0,0,0,0,0,1,0
1115,15,0.24,0.25,0.27,0,1,0,0,0,0,0
1115,16,0.32,0.38,0.48,0,1,0,0,0,0,0
1115,17,0.35,0.3,0.37,0,1,0,0,0,0,0
1115,18,0.22,0.4,0.18,0,1,0,0,0,0,0
1115,19,0.19,0.46,0.6,0,0,0,1,0,0,0
1115,20,0.29,0.59,0.73,0,0,0,1,0,0,0
1115,21,0.29,0.63,0.55,0,0,0,1,0,0,0
1115,22,0.25,0.58,0.61,0,0,0,1,0,0,0
1115,23,0.39,0.45,0.44,0,0,0,1,0,0,0
1115,24,0.28,0.37,0.79,0,0,0,1,0,0,0
1115,25,0.3,0.31,0.93,0,0,0,1,0,0,0
1115,26,0.29,0.38,0.75,0,0,0,0,0,0,1
1115,27,0.34,0.44,0.84,0,0,0,0,0,0,1
1115,28,0.17,0.35,0.85,0,0,0,0,0,0,1
1115,29,0.29,0.33,0.1,0,0,0,0,0,0,1
1115,30,0.25,0.43,0.74,0,0,1,0,0,0,0
1115,31,0.23,0.4,0.21,0,0,1,0,0,0,0
1115,32,0.19,0.61,0.43,0,0,1,0,0,0,0
1116,1,0.29,0.42,0.9,1,0,0,0,0,0,0
1116,2,0.24,0.4,0.42,1,0,0,0,0,0,0
1116,3,0.19,0.45,0.24,1,0,0,0,0,0,0
1116,4,0.24,0.31,0.94,1,0,0,0,0,0,0
1116,5,0.17,0.61,0.66,1,0,0,0,0,0,0
1116,6,0.26,0.36,0.51,1,0,0,0,0,0,0
1116,7,0.23,0.4,0.69,1,0,0,0,0,0,0
1116,8,0.36,0.48,0.7,0,0,0,0,1,0,0
1116,9,0.26,0.58,0.56,0,0,0,0,1,0,0
1116,10,0.24,0.54,0.98,0,0,0,0,0,1,0
1116,11,0.33,0.55,0.38,0,0,0,0,0,1,0
1116,12,0.27,0.42,0.74,0,0,0,0,0,1,0
1116,13,0.28,0.47,0.59,0,0,0,0,0,1,0
1116,14,0.25,0.41,0.19,0,0,0,0,0,1,0
1116,15,0.25,0.54,0.53,0,1,0,0,0,0,0
1116,16,0.3,0.43,0.58,0,1,0,0,0,0,0
1116,17,0.36,0.51,0.62,0,1,0,0,0,0,0
1116,18,0.31,0.3,0.4,0,1,0,0,0,0,0
1116,19,0.28,0.22,0.45,0,0,0,1,0,0,0
1116,20,0.37,0.55,0.49,0,0,0,1,0,0,0
1116,21,0.25,0.6,0.35,0,0,0,1,0,0,0
1116,22,0.29,0.62,0.61,0,0,0,1,0,0,0
1116,23,0.38,0.45,0.07,0,0,0,1,0,0,0
1116,24,0.2,0.27,0.91,0,0,0,1,0,0,0
1116,25,0.26,0.3,0.72,0,0,0,1,0,0,0
1116,26,0.21,0.35,0.76,0,0,0,0,0,0,1
1116,27,0.24,0.5,0.86,0,0,0,0,0,0,1
1116,28,0.33,0.41,0.83,0,0,0,0,0,0,1
1116,29,0.22,0.26,0.68,0,0,0,0,0,0,1
1116,30,0.15,0.41,0.81,0,0,1,0,0,0,0
1116,31,0.26,0.43,0.14,0,0,1,0,0,0,0
1116,32,0.31,0.38,0.21,0,0,1,0,0,0,0
1117,1,0.28,0.44,0.65,1,0,0,0,0,0,0
1117,2,0.21,0.68,0.43,1,0,0,0,0,0,0
1117,3,0.22,0.55,0.22,1,0,0,0,0,0,0
1117,4,0.21,0.3,0.29,1,0,0,0,0,0,0
1117,5,0.26,0.64,0.69,1,0,0,0,0,0,0
1117,6,0.19,0.38,0.63,1,0,0,0,0,0,0
1117,7,0.27,0.5,0.42,1,0,0,0,0,0,0
1117,8,0.29,0.2,0.86,0,0,0,0,1,0,0
1117,9,0.22,0.56,0.65,0,0,0,0,1,0,0
1117,10,0.31,0.99,1,0,0,0,0,0,1,0
1117,11,0.28,0.71,0.09,0,0,0,0,0,1,0
1117,12,0.42,1.09,0.49,0,0,0,0,0,1,0
1117,13,0.21,0.68,0.92,0,0,0,0,0,1,0
1117,14,0.31,0.53,0.22,0,0,0,0,0,1,0
1117,15,0.31,0.82,0.29,0,1,0,0,0,0,0
1117,16,0.33,0.72,0.3,0,1,0,0,0,0,0
1117,17,0.31,0.63,0.41,0,1,0,0,0,0,0
1117,18,0.25,0.44,0.73,0,1,0,0,0,0,0
1117,19,0.38,0.38,0.62,0,0,0,1,0,0,0
1117,20,0.33,0.96,0.58,0,0,0,1,0,0,0
1117,21,0.34,0.69,0.56,0,0,0,1,0,0,0
1117,22,0.31,0.38,0.48,0,0,0,1,0,0,0
1117,23,0.23,0.51,0.76,0,0,0,1,0,0,0
1117,24,0.29,0.38,0.71,0,0,0,1,0,0,0
1117,25,0.18,0.67,0.81,0,0,0,1,0,0,0
1117,26,0.24,0.86,0.83,0,0,0,0,0,0,1
1117,27,0.29,0.72,0.77,0,0,0,0,0,0,1
1117,28,0.28,0.91,0.97,0,0,0,0,0,0,1
1117,29,0.24,0.55,0.1,0,0,0,0,0,0,1
1117,30,0.16,0.55,0.69,0,0,1,0,0,0,0
1117,31,0.34,0.47,0.69,0,0,1,0,0,0,0
1117,32,0.4,0.39,0.24,0,0,1,0,0,0,0
1118,1,0.3,0.5,0.28,1,0,0,0,0,0,0
1118,2,0.29,0.47,0.66,1,0,0,0,0,0,0
1118,3,0.2,0.36,0.41,1,0,0,0,0,0,0
1118,4,0.26,0.26,0.26,1,0,0,0,0,0,0
1118,5,0.3,0.39,0.16,1,0,0,0,0,0,0
1118,6,0.28,0.5,0.53,1,0,0,0,0,0,0
1118,7,0.2,0.37,0.58,1,0,0,0,0,0,0
1118,8,0.21,0.23,0.59,0,0,0,0,1,0,0
1118,9,0.24,0.45,0.68,0,0,0,0,1,0,0
1118,10,0.32,0.67,0.99,0,0,0,0,0,1,0
1118,11,0.28,0.59,0.81,0,0,0,0,0,1,0
1118,12,0.24,0.61,0.44,0,0,0,0,0,1,0
1118,13,0.42,0.31,0.9,0,0,0,0,0,1,0
1118,14,0.34,0.49,0.56,0,0,0,0,0,1,0
1118,15,0.36,0.5,0.44,0,1,0,0,0,0,0
1118,16,0.24,0.44,0.45,0,1,0,0,0,0,0
1118,17,0.28,0.54,0.58,0,1,0,0,0,0,0
1118,18,0.27,0.48,0.68,0,1,0,0,0,0,0
1118,19,0.27,0.31,0.78,0,0,0,1,0,0,0
1118,20,0.29,0.47,0.62,0,0,0,1,0,0,0
1118,21,0.3,0.41,0.35,0,0,0,1,0,0,0
1118,22,0.29,0.82,0.5,0,0,0,1,0,0,0
1118,23,0.32,0.42,0.19,0,0,0,1,0,0,0
1118,24,0.29,0.46,0.97,0,0,0,1,0,0,0
1118,25,0.26,0.29,0.89,0,0,0,1,0,0,0
1118,26,0.31,0.25,0.9,0,0,0,0,0,0,1
1118,27,0.29,0.29,0.72,0,0,0,0,0,0,1
1118,28,0.36,0.36,0.91,0,0,0,0,0,0,1
1118,29,0.28,0.66,0.25,0,0,0,0,0,0,1
1118,30,0.31,0.31,0.26,0,0,1,0,0,0,0
1118,31,0.32,0.39,0.14,0,0,1,0,0,0,0
1118,32,0.17,0.48,0.39,0,0,1,0,0,0,0
1119,1,0.23,0.36,0.04,1,0,0,0,0,0,0
1119,2,0.21,0.5,0.19,1,0,0,0,0,0,0
1119,3,0.29,0.38,0.54,1,0,0,0,0,0,0
1119,4,0.32,0.38,0.5,1,0,0,0,0,0,0
1119,5,0.31,0.59,0.94,1,0,0,0,0,0,0
1119,6,0.25,0.59,0.69,1,0,0,0,0,0,0
1119,7,0.19,0.55,0.48,1,0,0,0,0,0,0
1119,8,0.28,0.42,0.72,0,0,0,0,1,0,0
1119,9,0.2,0.44,0.58,0,0,0,0,1,0,0
1119,10,0.31,0.74,1,0,0,0,0,0,1,0
1119,11,0.32,0.51,0.97,0,0,0,0,0,1,0
1119,12,0.29,0.45,0.91,0,0,0,0,0,1,0
1119,13,0.22,0.35,0.75,0,0,0,0,0,1,0
1119,14,0.26,0.45,0.79,0,0,0,0,0,1,0
1119,15,0.22,0.42,0.54,0,1,0,0,0,0,0
1119,16,0.22,0.43,0.5,0,1,0,0,0,0,0
1119,17,0.31,0.49,0.47,0,1,0,0,0,0,0
1119,18,0.33,0.66,0.84,0,1,0,0,0,0,0
1119,19,0.33,0.52,0.58,0,0,0,1,0,0,0
1119,20,0.38,0.6,0.85,0,0,0,1,0,0,0
1119,21,0.27,0.49,0.35,0,0,0,1,0,0,0
1119,22,0.23,0.49,0.75,0,0,0,1,0,0,0
1119,23,0.29,0.35,0.33,0,0,0,1,0,0,0
1119,24,0.22,0.56,0.9,0,0,0,1,0,0,0
1119,25,0.39,0.34,0.73,0,0,0,1,0,0,0
1119,26,0.22,0.68,0.86,0,0,0,0,0,0,1
1119,27,0.17,0.67,0.92,0,0,0,0,0,0,1
1119,28,0.36,0.68,0.96,0,0,0,0,0,0,1
1119,29,0.27,0.46,0.56,0,0,0,0,0,0,1
1119,30,0.32,0.61,0.57,0,0,1,0,0,0,0
1119,31,0.4,0.53,0.51,0,0,1,0,0,0,0
1119,32,0.24,0.68,0.97,0,0,1,0,0,0,0
1125,1,0.29,0.61,0.69,1,0,0,0,0,0,0
1125,2,0.22,0.26,0.12,1,0,0,0,0,0,0
1125,3,0.37,0.41,0.14,1,0,0,0,0,0,0
1125,4,0.34,0.23,0.18,1,0,0,0,0,0,0
1125,5,0.34,0.28,0.29,1,0,0,0,0,0,0
1125,6,0.3,0.39,0.5,1,0,0,0,0,0,0
1125,7,0.25,0.31,0.43,1,0,0,0,0,0,0
1125,8,0.18,0.35,0.24,0,0,0,0,1,0,0
1125,9,0.34,0.32,0.5,0,0,0,0,1,0,0
1125,10,0.27,0.44,0.98,0,0,0,0,0,1,0
1125,11,0.22,0.68,0.97,0,0,0,0,0,1,0
1125,12,0.27,0.37,0.72,0,0,0,0,0,1,0
1125,13,0.13,0.56,0.56,0,0,0,0,0,1,0
1125,14,0.32,0.39,0.64,0,0,0,0,0,1,0
1125,15,0.33,0.6,0.51,0,1,0,0,0,0,0
1125,16,0.27,0.47,0.65,0,1,0,0,0,0,0
1125,17,0.17,0.55,0.46,0,1,0,0,0,0,0
1125,18,0.24,0.46,0.45,0,1,0,0,0,0,0
1125,19,0.23,0.37,0.62,0,0,0,1,0,0,0
1125,20,0.15,0.41,0.55,0,0,0,1,0,0,0
1125,21,0.35,0.49,0.77,0,0,0,1,0,0,0
1125,22,0.31,0.59,0.63,0,0,0,1,0,0,0
1125,23,0.29,0.65,0.41,0,0,0,1,0,0,0
1125,24,0.29,0.5,0.88,0,0,0,1,0,0,0
1125,25,0.28,0.4,0.83,0,0,0,1,0,0,0
1125,26,0.15,0.56,0.65,0,0,0,0,0,0,1
1125,27,0.26,0.52,0.8,0,0,0,0,0,0,1
1125,28,0.31,0.5,0.87,0,0,0,0,0,0,1
1125,29,0.18,0.52,0.22,0,0,0,0,0,0,1
1125,30,0.25,0.34,0.44,0,0,1,0,0,0,0
1125,31,0.21,0.24,0.42,0,0,1,0,0,0,0
1125,32,0.25,0.4,0.83,0,0,1,0,0,0,0
1126,1,0.17,0.5,0.66,1,0,0,0,0,0,0
1126,2,0.2,0.39,0.41,1,0,0,0,0,0,0
1126,3,0.31,0.28,0.39,1,0,0,0,0,0,0
1126,4,0.33,0.26,0.27,1,0,0,0,0,0,0
1126,5,0.3,0.52,0.81,1,0,0,0,0,0,0
1126,6,0.37,0.44,0.35,1,0,0,0,0,0,0
1126,7,0.33,0.3,0.82,1,0,0,0,0,0,0
1126,8,0.26,0.33,0.11,0,0,0,0,1,0,0
1126,9,0.27,0.45,0.46,0,0,0,0,1,0,0
1126,10,0.27,0.67,0.98,0,0,0,0,0,1,0
1126,11,0.36,0.6,0.85,0,0,0,0,0,1,0
1126,12,0.28,0.58,0.42,0,0,0,0,0,1,0
1126,13,0.34,0.43,0.33,0,0,0,0,0,1,0
1126,14,0.39,0.42,0.46,0,0,0,0,0,1,0
1126,15,0.17,1,0.77,0,1,0,0,0,0,0
1126,16,0.34,0.68,0.81,0,1,0,0,0,0,0
1126,17,0.24,0.78,0.66,0,1,0,0,0,0,0
1126,18,0.21,0.63,0.39,0,1,0,0,0,0,0
1126,19,0.39,0.4,0.62,0,0,0,1,0,0,0
1126,20,0.34,0.36,0.58,0,0,0,1,0,0,0
1126,21,0.36,0.47,0.64,0,0,0,1,0,0,0
1126,22,0.32,0.64,0.53,0,0,0,1,0,0,0
1126,23,0.31,0.46,0.41,0,0,0,1,0,0,0
1126,24,0.32,0.34,0.88,0,0,0,1,0,0,0
1126,25,0.31,0.4,0.6,0,0,0,1,0,0,0
1126,26,0.25,0.78,0.86,0,0,0,0,0,0,1
1126,27,0.26,0.55,0.9,0,0,0,0,0,0,1
1126,28,0.3,0.56,0.87,0,0,0,0,0,0,1
1126,29,0.26,0.55,0.27,0,0,0,0,0,0,1
1126,30,0.29,0.47,0.52,0,0,1,0,0,0,0
1126,31,0.28,0.46,0.41,0,0,1,0,0,0,0
1126,32,0.36,0.56,0.61,0,0,1,0,0,0,0
